,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built
8510,225000.0,2,1.0,1170,7142,1.0,0,0,3,7,1170,0,1951
8511,553000.0,2,1.0,900,5000,1.0,0,0,3,7,900,0,1944
8512,565000.0,5,2.5,2650,11455,1.0,0,0,3,7,1400,1250,1961
8513,312000.0,2,1.0,1170,5150,1.0,0,0,3,6,980,190,1907
8514,475000.0,3,2.5,2630,185130,2.0,0,0,3,9,2630,0,1991
8515,320000.0,4,2.75,2150,9163,1.0,0,0,3,8,1340,810,1992
8516,453000.0,3,2.0,1430,9583,1.0,0,0,4,7,1430,0,1964
8517,320000.0,3,1.0,960,6180,1.0,0,0,4,6,960,0,1910
8518,610000.0,4,2.75,2640,8400,1.0,0,2,3,8,1440,1200,1947
8519,385000.0,3,1.5,1490,9630,1.0,0,0,4,8,1490,0,1959
8520,215000.0,3,1.75,1210,8075,1.0,0,0,4,6,1210,0,1983
8521,215000.0,4,1.5,1860,5040,1.5,0,0,5,8,1860,0,1920
8522,415000.0,3,2.5,1980,4274,2.0,0,0,3,7,1980,0,2003
8523,350000.0,1,1.0,900,6380,1.0,0,0,3,6,900,0,1947
8524,395000.0,1,1.0,900,6380,1.0,0,0,3,6,900,0,1947
8525,898000.0,2,1.75,1490,9874,1.0,0,0,4,7,1490,0,1963
8526,480000.0,3,2.5,2980,7338,2.0,0,0,3,8,2980,0,2006
8527,1240000.0,3,2.5,2660,1973,3.0,0,3,3,9,1870,790,2007
8528,599000.0,4,2.5,2790,230868,2.0,0,0,3,8,2790,0,1989
8529,770000.0,4,3.0,2800,9127,2.0,0,0,3,9,2800,0,1999
8530,1210000.0,3,2.25,1590,8520,2.0,0,0,4,8,1590,0,1980
8531,1590000.0,4,2.25,3240,11131,1.0,0,0,4,9,2080,1160,1953
8532,880000.0,3,2.0,2130,35169,1.0,0,0,4,8,2130,0,1989
8533,332000.0,3,2.0,1510,7884,1.0,0,0,3,6,1510,0,1942
8534,445000.0,3,1.75,1750,7200,1.0,0,0,3,7,1750,0,1966
8535,849000.0,4,2.75,4010,87555,2.0,0,0,3,10,4010,0,2004
8536,752000.0,4,1.5,1650,2970,1.5,0,0,3,7,1650,0,1903
8537,450000.0,9,7.5,4050,6504,2.0,0,0,3,7,4050,0,1996
8538,420000.0,3,1.0,1320,5500,1.0,0,0,3,7,1320,0,1955
8539,330000.0,4,2.5,2310,6320,2.0,0,0,3,8,2310,0,1997
8540,409000.0,3,1.75,1440,9065,1.0,0,0,4,8,1440,0,1972
8541,350000.0,5,1.75,2330,14322,1.0,0,0,4,7,1180,1150,1968
8542,570000.0,4,2.5,2430,44001,1.0,0,0,3,8,2430,0,1994
8543,315000.0,3,1.0,1390,8333,1.0,0,0,3,7,1390,0,1982
8544,224000.0,2,1.0,1150,15000,1.0,0,0,3,6,1060,90,1930
8545,293550.0,4,1.75,2120,9706,1.0,0,0,3,7,1370,750,1965
8546,350000.0,4,2.75,2300,3175,1.5,0,0,3,6,1340,960,1966
8547,1110000.0,4,2.5,3320,9380,2.0,0,3,3,10,3320,0,1988
8548,442500.0,4,2.5,2400,7092,2.0,0,0,3,7,2400,0,1997
8549,616500.0,3,2.5,3580,118047,1.0,0,0,3,9,3240,340,1992
8550,506400.0,3,2.5,2100,9040,1.0,0,0,3,8,1700,400,1989
8551,324000.0,3,2.25,1550,4411,2.0,0,0,3,7,1550,0,2001
8552,169000.0,3,1.5,1570,6450,1.5,0,0,4,6,1570,0,1931
8553,595000.0,3,2.0,1480,5000,1.0,0,0,4,7,750,730,1928
8554,299900.0,3,2.5,2720,6014,2.0,0,0,3,7,2720,0,2002
8555,332000.0,3,2.25,2270,8876,1.0,0,0,3,7,1380,890,1977
8556,432000.0,4,1.75,2410,8400,1.0,0,0,3,7,1600,810,1978
8557,510000.0,4,2.75,2730,9112,1.0,0,2,3,9,1740,990,1996
8558,270000.0,3,2.5,1540,7739,2.0,0,0,4,7,1540,0,1986
8559,750000.0,5,2.5,3120,15593,2.0,0,4,3,11,3120,0,1986
8560,509250.0,2,1.5,1480,3120,1.0,0,0,3,7,930,550,1914
8561,189000.0,3,1.0,860,5200,1.0,0,0,5,6,860,0,1969
8562,726500.0,4,2.5,2180,3893,2.0,0,0,3,8,2180,0,1999
8563,287000.0,3,2.0,1300,11374,1.5,0,0,5,7,1300,0,1933
8564,679000.0,4,3.5,3420,49223,2.0,0,0,3,9,3420,0,2004
8565,316000.0,3,2.25,2130,8721,1.0,0,0,3,8,1570,560,1987
8566,498000.0,4,2.5,2300,22445,2.0,0,0,4,8,2300,0,1992
8567,448000.0,4,1.75,2560,8270,1.0,0,0,3,7,1480,1080,1979
8568,535000.0,2,1.0,1040,5527,1.0,0,0,3,7,1040,0,1951
8569,560000.0,4,3.0,3080,9601,2.0,0,1,3,10,3080,0,1990
8570,437850.0,4,2.25,2670,14255,1.0,0,0,4,8,1610,1060,1975
8571,435000.0,4,2.75,3270,50994,2.0,0,0,4,8,2720,550,1983
8572,510000.0,4,2.5,2610,8031,2.0,0,0,3,8,2610,0,1998
8573,520000.0,3,2.5,2460,54885,2.0,0,0,4,8,2460,0,1980
8574,509000.0,2,1.5,1930,3521,2.0,0,0,3,8,1930,0,1989
8575,575000.0,3,1.0,1220,5652,1.0,0,0,3,6,1220,0,1905
8576,365000.0,4,2.5,2030,7210,1.0,0,0,5,7,1330,700,1969
8577,795000.0,3,2.0,2420,17859,1.0,0,1,5,9,1500,920,1979
8578,285000.0,3,2.5,1870,4060,2.0,0,0,3,7,1870,0,2005
8579,955000.0,3,2.25,3020,43560,2.0,0,0,3,10,2720,300,1969
8580,775000.0,4,2.5,2880,8400,2.0,0,4,3,8,2050,830,1955
8581,400000.0,4,3.0,1810,5012,2.0,0,0,4,7,1810,0,1997
8582,570000.0,4,2.5,2590,8483,2.0,0,0,3,9,2590,0,1991
8583,955990.0,5,3.25,3830,6507,2.0,0,0,3,9,3830,0,2014
8584,1150000.0,3,2.25,3250,34848,1.0,0,0,3,10,2260,990,2006
8585,459950.0,4,2.0,2760,21465,1.0,0,0,4,9,2120,640,1979
8586,245000.0,2,1.75,1220,8382,1.0,0,0,3,6,1220,0,1942
8587,281000.0,3,1.5,1280,974,3.0,0,0,3,7,1280,0,2003
8588,205000.0,3,0.75,770,7000,1.0,0,0,3,4,770,0,1942
8589,290000.0,3,1.75,1520,15090,1.0,0,0,4,7,1520,0,1968
8590,635000.0,4,2.5,2080,11176,1.0,0,0,5,8,2080,0,1954
8591,310000.0,1,1.0,570,6000,1.0,0,0,2,5,570,0,1918
8592,470000.0,4,2.0,1500,3659,1.0,0,0,3,7,830,670,1906
8593,600000.0,2,2.5,2510,14878,2.0,0,0,3,10,2510,0,1990
8594,279000.0,4,2.0,1980,10051,1.0,0,0,3,7,1980,0,1969
8595,538500.0,3,3.5,2500,4270,2.0,0,0,3,8,2500,0,2000
8596,594950.0,4,2.5,2720,10006,2.0,0,0,3,9,2720,0,1989
8597,533050.0,2,1.0,910,295772,1.0,0,0,3,5,910,0,1953
8598,510000.0,3,1.75,1480,7040,1.0,0,0,3,7,1480,0,1974
8599,360000.0,4,2.25,2470,8686,1.0,0,0,4,7,1270,1200,1974
8600,435000.0,2,1.0,1650,5106,1.0,0,0,3,7,1090,560,1960
8601,559000.0,3,1.75,1700,6500,1.0,0,0,3,8,1700,0,1967
8602,645000.0,2,1.5,1995,115670,1.5,0,1,4,8,1995,0,1991
8603,340000.0,2,1.0,1280,9690,1.0,0,0,4,6,640,640,1919
8604,565000.0,4,2.5,2980,10459,2.0,0,0,3,9,2980,0,2001
8605,575700.0,3,1.75,1730,6130,1.0,0,0,3,7,1480,250,1941
8606,1010000.0,3,3.25,2420,1923,2.0,0,2,3,10,1840,580,2006
8607,540500.0,3,2.0,2800,185130,1.0,0,0,3,8,2320,480,1996
8608,265000.0,5,4.0,1400,8580,1.0,0,0,5,7,900,500,1954
8609,699950.0,4,2.0,2070,7830,1.0,0,1,5,7,1180,890,1941
8610,355000.0,1,1.75,750,20339,1.0,0,0,4,4,550,200,1946
8611,381000.0,3,1.5,1460,11407,1.0,0,0,3,7,1460,0,1954
8612,564000.0,5,2.25,2140,8700,1.0,0,2,3,8,1220,920,1962
8613,114975.0,2,1.0,740,6250,1.0,0,0,3,6,740,0,1942
8614,325000.0,1,0.75,410,8636,1.0,0,0,2,4,410,0,1953
8615,299990.0,2,1.0,1570,125452,1.0,0,3,4,7,1570,0,1953
8616,751000.0,5,2.75,2860,5280,2.0,0,0,3,9,2860,0,2006
8617,425000.0,3,2.25,1400,6970,2.0,0,0,3,8,1400,0,1984
8618,665000.0,3,1.75,2700,5040,1.0,0,2,3,8,1560,1140,1947
8619,833450.0,5,4.0,4460,269345,2.0,0,4,3,9,3330,1130,1996
8620,575000.0,7,1.5,2670,11250,1.5,0,0,4,8,2320,350,1948
8621,190000.0,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,1967
8622,314950.0,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,1967
8623,601150.0,2,2.0,1660,5200,1.0,0,0,5,7,1120,540,1906
8624,315000.0,2,1.0,860,8308,1.0,0,0,3,7,860,0,1948
8625,545000.0,2,1.5,2340,13380,1.0,0,0,4,7,1280,1060,1954
8626,565000.0,4,2.25,2110,10698,2.0,0,0,4,8,2110,0,1979
8627,175000.0,3,1.0,1010,7034,1.0,0,0,3,7,1010,0,1954
8628,530000.0,3,2.0,2330,26571,2.5,0,0,3,8,2330,0,1987
8629,4490000.0,4,3.0,6430,27517,2.0,0,0,3,12,6430,0,2001
8630,430000.0,3,1.75,1610,7900,1.0,0,0,4,8,1310,300,1960
8631,225000.0,3,1.75,1460,8372,1.0,0,0,4,7,1460,0,1981
8632,312000.0,5,4.0,2900,9779,2.0,0,0,4,7,1950,950,1937
8633,380000.0,3,1.0,1260,7980,1.0,0,0,3,7,1260,0,1951
8634,222200.0,2,1.0,1210,10000,1.0,0,0,3,7,1210,0,1953
8635,1440000.0,5,3.5,3420,8000,2.0,0,0,3,10,3420,0,2006
8636,329950.0,4,2.5,2120,4558,2.0,0,0,3,7,2120,0,2002
8637,995000.0,3,2.5,2460,10300,1.0,0,0,3,10,2460,0,1992
8638,929950.0,3,3.5,3790,10829,2.0,0,0,3,11,3790,0,1993
8639,692000.0,4,2.5,2350,9779,1.0,0,0,3,10,2350,0,1987
8640,402000.0,2,1.0,620,2475,1.0,0,0,5,6,620,0,1911
8641,510000.0,3,1.75,1920,43560,1.0,0,0,4,7,1340,580,1962
8642,249000.0,3,1.0,1050,8498,1.0,0,0,4,7,1050,0,1959
8643,244900.0,3,1.5,1360,9980,1.0,0,0,4,7,1360,0,1966
8644,289900.0,3,1.0,1180,7068,1.0,0,0,3,6,1180,0,1944
8645,552500.0,4,1.0,1560,7980,1.0,0,0,4,7,1170,390,1939
8646,760000.0,4,2.5,3300,165528,2.0,0,0,3,8,3300,0,1984
8647,440000.0,2,2.75,1100,1088,2.0,0,0,3,7,750,350,2006
8648,286000.0,3,1.75,1770,9000,1.0,0,0,3,7,1090,680,1954
8649,260000.0,3,1.0,1200,4592,1.0,0,0,3,6,800,400,1950
8650,355000.0,2,2.25,1330,10838,2.0,0,0,3,8,1330,0,1985
8651,318000.0,3,1.75,1570,12506,1.0,0,0,4,8,1570,0,1959
8652,255000.0,2,1.0,1610,19965,1.0,0,0,3,7,1610,0,1952
8653,139000.0,3,1.0,1100,17334,1.0,0,0,3,7,1100,0,1978
8654,485000.0,4,2.25,1810,7068,2.0,0,0,5,7,1810,0,1976
8655,549950.0,3,1.75,2930,266587,2.0,0,0,3,8,2440,490,1995
8656,588000.0,3,1.5,1780,4200,1.5,0,0,4,8,1780,0,1916
8657,975000.0,3,2.5,3050,7410,1.5,0,0,5,8,1950,1100,1950
8658,402000.0,3,2.0,1540,1827,2.0,0,0,3,8,1540,0,2005
8659,245000.0,3,1.0,1380,9875,1.0,0,0,3,7,1380,0,1959
8660,445000.0,3,1.75,1890,32340,1.5,0,3,3,8,1890,0,1976
8661,195000.0,3,1.75,1570,8459,1.0,0,0,3,7,1570,0,1991
8662,385000.0,5,2.0,2540,11750,1.0,0,0,3,7,1480,1060,1962
8663,450000.0,3,1.5,1520,7903,1.0,0,0,4,7,1000,520,1955
8664,1090000.0,4,2.5,2780,6837,2.0,0,0,3,9,2780,0,2004
8665,396675.0,2,1.0,1730,6375,2.0,0,0,4,6,1730,0,1945
8666,242000.0,5,2.25,2340,7494,1.0,0,0,3,7,1170,1170,1951
8667,380000.0,3,1.75,1300,12378,1.0,0,0,4,6,1300,0,1943
8668,496000.0,2,1.0,1420,4635,2.0,0,0,4,7,1420,0,1941
8669,399950.0,3,2.5,1470,4488,2.0,0,0,5,7,1470,0,1980
8670,895000.0,4,2.5,2850,8526,2.0,0,0,3,9,2850,0,1998
8671,690000.0,3,2.0,2360,6149,2.0,0,3,3,8,1560,800,1926
8672,270000.0,3,1.5,1610,8375,2.0,0,0,3,7,1610,0,1927
8673,349900.0,3,2.0,2420,38781,1.0,0,0,5,7,1210,1210,1949
8674,454280.0,3,2.5,1470,1741,2.0,0,0,3,8,1170,300,2004
8675,390000.0,3,2.5,1410,26375,1.0,0,0,3,6,1410,0,1992
8676,275000.0,3,1.75,1840,14005,1.0,0,0,3,8,1840,0,1983
8677,300000.0,4,2.5,2450,8932,2.0,0,0,3,8,2450,0,1990
8678,700000.0,3,1.75,1500,6000,1.0,0,0,5,7,850,650,1940
8679,520000.0,3,1.75,2080,6609,1.0,0,0,3,7,1280,800,1950
8680,715000.0,3,2.5,2770,39529,2.0,0,0,3,9,2770,0,1987
8681,404000.0,3,2.5,2370,4324,2.0,0,0,3,8,2370,0,2006
8682,490500.0,3,2.0,3000,21883,2.0,0,0,3,7,1970,1030,1998
8683,1490000.0,6,2.75,4430,6440,2.0,0,3,3,10,2680,1750,1964
8684,557800.0,4,1.75,1550,6000,1.0,0,0,5,7,1550,0,1944
8685,571000.0,4,2.25,2290,9900,1.0,0,2,4,8,1550,740,1959
8686,410000.0,4,2.5,2560,4020,2.0,0,0,3,9,2560,0,2006
8687,225000.0,3,1.5,1240,5506,1.0,0,0,4,7,1240,0,1971
8688,700000.0,4,2.5,2590,4498,2.0,0,0,3,9,2590,0,2004
8689,500000.0,3,1.0,1370,3500,1.5,0,0,3,7,1370,0,1905
8690,536500.0,2,2.0,1360,1860,1.0,0,0,4,7,680,680,1925
8691,330000.0,3,2.5,2060,25046,1.0,0,0,4,8,1600,460,1980
8692,249950.0,3,1.75,1120,15210,1.0,0,0,5,7,1120,0,1976
8693,249000.0,4,1.75,1630,8410,1.5,0,0,5,7,1630,0,1943
8694,249000.0,3,1.75,1590,7535,1.5,0,0,5,6,1590,0,1909
8695,780000.0,4,1.75,2480,9195,1.0,0,0,3,7,1390,1090,1950
8696,1200000.0,4,2.5,2700,4275,2.0,0,0,3,9,2700,0,2004
8697,434500.0,3,1.75,1930,7210,1.0,0,0,3,7,1110,820,1975
8698,590000.0,4,2.0,2490,339332,1.0,0,0,3,8,2490,0,2002
8699,417200.0,2,1.0,1000,4000,1.0,0,0,3,6,1000,0,1910
8700,649990.0,4,2.25,2130,11900,2.0,0,0,3,9,2130,0,1976
8701,506000.0,2,1.0,1060,3588,1.0,0,0,4,7,960,100,1926
8702,348000.0,3,2.5,1730,4004,2.0,0,0,3,7,1730,0,1999
8703,301000.0,4,2.5,2810,6146,2.0,0,0,3,9,2810,0,1998
8704,427550.0,2,1.0,880,4000,1.0,0,0,3,7,880,0,1940
8705,361000.0,3,1.0,1040,6720,1.5,0,0,3,7,1040,0,1951
8706,460000.0,2,2.5,1830,8107,1.0,0,0,5,7,930,900,1946
8707,958000.0,4,3.5,1800,6400,2.0,0,2,3,8,1800,0,1984
8708,445000.0,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120,1911
8709,373000.0,3,2.5,1670,3565,2.0,0,0,3,7,1670,0,1999
8710,525000.0,4,2.25,2660,7957,1.0,0,0,4,8,1750,910,1977
8711,364988.0,3,2.5,2850,12593,2.0,0,0,3,9,2850,0,1997
8712,324000.0,2,1.0,820,8370,1.0,0,0,4,7,820,0,1941
8713,625000.0,4,3.0,2350,5627,1.0,0,0,5,8,1490,860,1960
8714,237500.0,3,1.75,1480,7830,1.0,0,0,3,7,1480,0,1980
8715,429300.0,6,2.25,2930,15949,1.0,0,0,4,8,1730,1200,1965
8716,155000.0,3,1.0,1250,6250,1.0,0,0,2,7,1030,220,1949
8717,614000.0,4,2.75,2760,8160,1.5,0,2,4,8,1780,980,1940
8718,650000.0,3,2.5,2380,3332,2.0,0,0,3,9,2380,0,2014
8719,625000.0,3,2.0,1730,12219,1.0,0,0,4,7,1730,0,1986
8720,587100.0,3,2.25,1670,6414,1.0,0,0,4,8,1670,0,1961
8721,380000.0,4,2.5,2150,37647,2.0,0,0,3,8,2150,0,1991
8722,479500.0,2,1.0,930,5760,1.0,0,0,3,6,730,200,1917
8723,382888.0,1,1.0,620,2380,1.0,0,0,3,6,620,0,1900
8724,540000.0,4,4.25,1960,3565,2.0,0,0,3,7,1960,0,1940
8725,691000.0,4,2.75,2550,8632,1.0,0,0,3,8,1700,850,1972
8726,760500.0,3,2.0,1990,3990,1.0,0,0,5,7,1130,860,1912
8727,685000.0,4,2.5,3550,10968,2.0,0,0,3,9,3550,0,2006
8728,199129.0,3,1.0,860,33664,1.0,0,0,4,6,860,0,1955
8729,335000.0,3,3.0,2031,7702,2.0,0,0,3,9,2031,0,1988
8730,305100.0,3,2.0,1590,35988,1.0,0,0,4,8,1590,0,1974
8731,830000.0,4,2.25,3010,12202,1.0,0,0,4,9,3010,0,1959
8732,810000.0,3,2.5,2610,8481,2.0,0,0,3,10,2610,0,1993
8733,500000.0,3,2.25,1440,15661,1.0,0,0,3,8,1180,260,1988
8734,490000.0,3,1.75,1920,5405,1.0,0,2,4,7,960,960,1947
8735,490000.0,2,1.75,1670,4200,2.0,0,0,3,7,1670,0,1912
8736,272000.0,4,1.75,1390,10660,1.0,0,0,4,7,1030,360,1960
8737,280000.0,3,2.25,2140,7200,2.0,0,0,4,7,2140,0,1979
8738,233000.0,3,1.0,1250,6180,1.5,0,0,3,7,1250,0,1955
8739,275000.0,3,1.0,1080,6000,1.0,0,0,4,7,1080,0,1952
8740,375000.0,3,3.25,2760,6420,2.0,0,2,3,9,2110,650,1991
8741,445000.0,3,2.75,2180,3703,2.0,0,0,3,8,2180,0,2004
8742,437500.0,3,2.5,1260,1125,3.0,0,0,3,8,1260,0,2002
8743,426250.0,4,1.0,1610,6000,1.5,0,0,4,7,1510,100,1905
8744,358000.0,3,1.5,2450,12497,1.0,0,0,4,7,2450,0,1967
8745,1180000.0,4,3.5,4150,49503,2.0,0,0,3,11,4150,0,2003
8746,305000.0,2,1.0,960,8276,1.0,0,0,3,5,960,0,1939
8747,415000.0,2,1.75,1340,4664,1.0,0,0,3,8,1340,0,2004
8748,520000.0,11,3.0,3000,4960,2.0,0,0,3,7,2400,600,1918
8749,733000.0,4,3.5,3080,5974,2.0,0,0,3,9,3080,0,2003
8750,411500.0,3,1.0,1130,8159,1.0,0,0,4,7,1130,0,1954
8751,540000.0,3,1.75,2280,16671,1.5,0,0,4,6,1760,520,1909
8752,270500.0,3,1.5,1952,8613,1.0,0,0,4,7,1652,300,1960
8753,422250.0,2,1.5,1280,1256,2.0,0,0,3,8,1200,80,1998
8754,655000.0,5,3.25,3690,12353,2.0,0,0,5,9,3690,0,1977
8755,1200000.0,5,3.25,4610,10576,2.0,0,3,3,11,3310,1300,2006
8756,550000.0,3,2.5,2920,169448,2.5,0,0,3,9,2920,0,1990
8757,460000.0,2,2.25,1230,929,2.0,0,0,3,8,1020,210,2004
8758,159075.0,4,1.5,1580,6200,1.0,0,0,3,6,790,790,1944
8759,470000.0,2,1.0,1220,4000,1.5,0,0,4,6,1220,0,1908
8760,235000.0,2,1.0,1020,7920,1.0,0,0,3,6,1020,0,1939
8761,309950.0,2,1.5,1510,9843,1.0,0,0,4,7,1510,0,1961
8762,433000.0,4,1.75,1830,9600,1.0,0,0,4,7,1010,820,1966
8763,895000.0,3,2.5,2750,10000,1.0,0,3,3,8,1650,1100,1967
8764,291000.0,3,1.5,1860,60960,1.0,0,0,4,7,1140,720,1967
8765,835000.0,3,2.5,2720,13124,2.0,0,0,3,9,2720,0,1988
8766,640000.0,2,1.0,1360,5000,1.0,0,0,3,7,1200,160,1936
8767,438000.0,3,2.25,2340,14279,1.0,0,0,3,8,1340,1000,1965
8768,540000.0,4,2.5,2600,9935,2.0,0,0,3,8,2600,0,2005
8769,325000.0,4,2.5,2090,7434,1.0,0,0,3,7,1090,1000,1993
8770,380000.0,4,1.75,2260,7200,1.5,0,0,5,7,1360,900,1924
8771,510000.0,2,1.0,1390,5544,1.0,0,0,3,7,930,460,1947
8772,380000.0,4,2.5,2300,7707,2.0,0,0,3,8,2300,0,2004
8773,825000.0,4,2.5,2810,9800,1.0,0,0,4,8,1710,1100,1973
8774,880000.0,4,3.25,4060,52707,2.0,0,0,4,9,4060,0,1996
8775,1800000.0,3,3.0,2790,13295,2.0,1,4,4,10,2370,420,1933
8776,790000.0,3,1.0,1290,6380,1.5,0,0,3,7,1290,0,1930
8777,287000.0,2,1.5,720,4346,1.0,0,0,4,6,720,0,1942
8778,509000.0,3,3.0,2130,5000,1.5,0,0,3,7,1570,560,1913
8779,270000.0,3,2.25,1750,8400,1.0,0,0,3,7,1350,400,1965
8780,210000.0,3,2.0,960,9380,1.0,0,0,3,6,960,0,1949
8781,415000.0,3,1.0,1570,11752,1.5,0,0,5,8,1570,0,1930
8782,550000.0,3,2.5,3070,14400,1.0,0,3,5,9,1720,1350,1985
8783,1250000.0,4,2.5,2920,5500,1.0,0,3,3,10,2030,890,1957
8784,499950.0,3,1.0,1870,4984,1.0,0,0,3,7,1120,750,1955
8785,659000.0,3,1.5,1540,5040,2.0,0,0,3,8,1540,0,1907
8786,265000.0,2,1.5,1440,22081,2.0,0,0,3,7,1440,0,1990
8787,492000.0,4,3.75,2810,10840,2.0,0,2,4,8,2070,740,1994
8788,715000.0,4,2.5,2450,7700,1.0,0,0,3,8,1250,1200,1958
8789,175000.0,2,1.0,1330,28270,1.5,0,0,3,6,1330,0,1925
8790,975000.0,4,3.5,3130,52322,2.0,0,0,3,9,2430,700,2011
8791,306950.0,1,1.0,730,5005,1.0,0,0,4,5,730,0,1945
8792,630000.0,4,2.0,2480,3680,1.5,0,0,4,7,1470,1010,1916
8793,367500.0,3,1.0,1270,8792,1.0,0,0,5,7,1270,0,1969
8794,699950.0,3,3.25,2230,5460,1.0,0,1,4,8,1430,800,1977
8795,1000000.0,3,3.0,2880,3750,2.0,0,0,3,9,2220,660,1909
8796,285000.0,4,2.5,2434,4400,2.0,0,0,3,8,2434,0,2007
8797,215000.0,2,1.5,1120,1312,2.0,0,0,3,7,1000,120,2004
8798,1050000.0,4,2.5,4080,11054,2.0,0,0,3,11,4080,0,2001
8799,1370000.0,4,2.75,3720,9450,1.0,0,4,5,10,1960,1760,1962
8800,235000.0,3,1.0,1430,7599,1.5,0,0,4,6,1010,420,1930
8801,604000.0,3,2.0,1560,2589,1.0,0,0,3,7,790,770,1923
8802,750000.0,3,1.75,1700,8400,1.0,0,0,3,8,1460,240,1947
8803,800000.0,4,2.25,2510,9963,1.0,0,0,4,9,2200,310,1967
8804,580000.0,5,2.0,2600,3750,1.5,0,0,4,6,1400,1200,1914
8805,350000.0,1,1.0,790,4590,1.0,0,0,3,6,790,0,1911
8806,353750.0,4,2.0,1710,7490,2.0,0,0,3,7,1320,390,1956
8807,1100000.0,5,2.75,2660,8737,1.0,0,4,5,8,1470,1190,1969
8808,465000.0,4,2.0,1470,10291,1.0,0,0,4,7,1470,0,1963
8809,568000.0,3,2.0,2350,5080,1.5,0,0,3,8,1780,570,1929
8810,1010000.0,5,2.0,2440,3080,2.0,0,0,4,8,2440,0,1910
8811,213500.0,3,1.5,1150,11571,1.0,0,0,3,7,1150,0,1961
8812,250000.0,3,2.5,1510,10384,1.0,0,0,2,7,1030,480,1976
8813,357000.0,2,1.0,870,4600,1.0,0,0,4,7,870,0,1942
8814,425000.0,2,2.0,1280,4095,2.0,0,0,4,8,1280,0,1918
8815,571000.0,3,2.5,2600,7465,2.0,0,0,3,9,2600,0,1988
8816,588000.0,3,2.25,2030,7350,1.0,0,0,4,7,1190,840,1977
8817,275000.0,4,1.5,1930,15531,2.0,0,0,3,7,1930,0,1979
8818,565000.0,3,2.75,3210,15939,2.0,0,1,3,10,3210,0,1998
8819,460000.0,3,1.75,1970,9135,1.0,0,0,4,7,1370,600,1961
8820,603500.0,4,2.5,4060,9734,1.0,0,4,3,9,2150,1910,1977
8821,490600.0,3,2.5,3316,11447,2.0,0,0,3,9,3316,0,1986
8822,1010000.0,2,2.0,1460,9052,1.0,0,2,5,6,1460,0,1900
8823,500000.0,4,2.0,2100,12620,1.0,0,0,4,7,2100,0,1972
8824,249000.0,4,2.25,1830,6136,2.0,0,0,3,7,1830,0,1990
8825,235000.0,3,2.0,1530,8700,1.0,0,0,4,7,1530,0,1970
8826,410000.0,4,2.0,1490,13736,1.0,0,0,4,6,1490,0,1942
8827,370000.0,2,1.0,860,6050,1.0,0,0,3,7,860,0,1952
8828,360000.0,5,2.5,2130,7111,1.0,0,0,3,7,1330,800,1968
8829,1410000.0,5,2.25,3580,16789,2.0,0,0,5,9,3580,0,1966
8830,298000.0,4,2.5,2420,3825,2.0,0,0,3,8,2420,0,2003
8831,485000.0,4,2.25,1900,7200,1.0,0,0,3,8,1370,530,1977
8832,400000.0,3,1.75,1330,9143,1.0,0,0,3,7,1330,0,1960
8833,580000.0,3,2.5,2150,4604,2.0,0,0,3,8,2150,0,2003
8834,355000.0,2,2.5,1370,1140,2.0,0,0,3,8,1080,290,2009
8835,650000.0,3,2.5,2430,12997,2.0,0,0,3,9,2430,0,1992
8836,261490.0,4,1.0,1640,8467,1.0,0,2,4,6,1220,420,1943
8837,347000.0,3,1.0,1010,7200,1.0,0,0,3,7,1010,0,1968
8838,485000.0,3,1.0,1500,4100,1.5,0,0,3,7,1370,130,1926
8839,601000.0,3,2.5,1740,1251,2.0,0,0,3,9,1180,560,2012
8840,380000.0,3,3.25,2090,51212,1.0,0,0,3,8,1510,580,1989
8841,565000.0,3,3.0,1850,12556,2.0,0,0,3,9,1850,0,1976
8842,750000.0,3,2.5,2790,21043,2.0,0,0,3,9,2790,0,1993
8843,291000.0,3,2.25,1480,7200,1.0,0,0,3,7,1190,290,1975
8844,560000.0,3,2.5,2280,12498,2.0,0,0,4,9,2280,0,1987
8845,725000.0,4,2.25,3180,9600,2.0,0,0,3,10,3180,0,1984
8846,539000.0,3,2.0,2350,209088,1.0,0,0,3,7,2350,0,1993
8847,470000.0,5,3.25,3910,7077,2.0,0,0,3,9,2710,1200,2000
8848,264950.0,2,1.0,770,7434,1.0,0,0,3,6,770,0,1947
8849,200000.0,4,1.5,1780,8000,2.0,0,0,4,6,1080,700,1900
8850,453500.0,5,2.5,2300,23345,1.0,0,0,5,7,1170,1130,1967
8851,811000.0,2,2.5,2510,17986,2.0,0,0,3,9,2510,0,1943
8852,425000.0,3,3.25,1410,1350,3.0,0,0,3,8,1410,0,2005
8853,1530000.0,4,2.25,4250,16940,1.0,0,2,4,9,2380,1870,1974
8854,562000.0,4,2.75,2560,83200,1.0,0,0,3,8,1860,700,1980
8855,281000.0,3,2.5,1760,7601,2.0,0,0,3,8,1760,0,1992
8856,270000.0,3,2.25,2100,14027,2.0,0,0,3,8,2100,0,1979
8857,205950.0,3,1.0,1490,8239,1.0,0,0,4,6,1490,0,1963
